,company,date,title,All_Sectors,Accounting & Finance Jobs,Admin Jobs,Consultancy Jobs,Creative & Design Jobs,Customer Services Jobs,Domestic help & Cleaning Jobs,"Energy, Oil & Gas Jobs",Engineering Jobs,HR & Recruitment Jobs,Healthcare & Nursing Jobs,Hospitality & Catering Jobs,IT Jobs,Legal Jobs,Logistics & Warehouse Jobs,Maintenance Jobs,Manufacturing Jobs,Other/General Jobs,"PR, Advertising & Marketing Jobs",Part time Jobs,Property Jobs,Retail Jobs,Sales Jobs,Scientific & QA Jobs,Social work Jobs,Teaching Jobs,Trade & Construction Jobs,Travel Jobs,Unknown
7284,R+L Carriers MS,2019-01-01,Trailer Mechanic,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,Challenger School,2019-01-01,Middle School Teacher,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7286,The Liberty Group,2019-01-01,All Apartment Maintenance Professionals Apply Now,Maintenance Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,PAE Antarctica Contract,2019-01-01,Crane Operator - Work in Antarctica,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7288,U.S. Army Recruiting,2019-01-01,United States Army Soldier,Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7289,Transportation,2019-01-01,CDL Class A Truck Driver / Dedicated NV to CA and Back / Home Weekends,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7290,CyberCoders,2019-01-01,Senior Superintendent,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,Wilson Elser,2019-01-01,Defense Litigation Paralegal,Legal Jobs,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7293,Radiometer,2019-01-01,Field Product Specialist - Hematology,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7294,DriveTime,2019-01-01,Sales Advisor(BaseCommission;1st yr 51k avg),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7295,GrubHub,2019-01-01,Corporate Sales Executive (Vegas),Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7296,"Ringcentral, Inc.",2019-01-01,Principal Specialist,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7297,Diamond Resorts Corporation,2019-01-01,Reservations and Sales Specialist,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7298,Sherwin Williams,2019-01-01,Management/Sales Trainee- Las Vegas,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7299,Diamond Resorts Corporation,2019-01-01,Facilities Supervisor,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7300,Caesars Entertainment Corporation,2019-01-01,Talent Coordinator (CES/BLV),Customer Services Jobs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,"IDEXX Laboratories, Inc.",2019-01-01,"Customer Support Consultants- Work From Home-1st & 2nd Shift- Las Vegas, NV",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7302,Caesars Entertainment Corporation,2019-01-01,2019 WSOP Supervisors/Managers - TEMP (RIO),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7303,"Boyd Gaming, Inc.",2019-01-01,Arena Conversion Supervisor,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7304,Clark County School District,2019-01-01,Division - Operational Services Division - Assistant Custodial Supervisor,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7305,Sitel,2019-01-01,"Auto/Property Insurance Representative - Las Vegas, NV",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7306,International Gaming Technology Inc.,2019-01-01,Associate Product Manager Intern,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7307,Jones Lange Lasalle Inc.,2019-01-01,Senior Construction Project Manager,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7308,Dade Moeller,2019-01-01,Senior Project Consultant - Security Consulting Design,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7309,Caesars Entertainment Corporation,2019-01-01,Security Officer Seasonal (QUD),Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7310,Clark County School District,2019-01-01,Bonanza HS - 2018-2019 English Teacher Grades 9-12,Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7311,"Boyd Gaming, Inc.",2019-01-01,Safety Manager,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7312,First Group America,2019-01-01,Las Vegas - Payroll Clerk,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,CenturyLink,2019-01-01,Coordinator 2,Manufacturing Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7314,Caesars Entertainment Corporation,2019-01-01,Security Officer FTO (FLV),Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7315,Clark County School District,2019-01-01,"Guinn, Kenny C. MS - CAMPUS SECURITY MONITOR",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7316,Clark County School District,2019-01-01,"Swainston, Theron L. MS - CAMPUS SECURITY MONITOR",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7317,Clark County School District,2019-01-01,"Martin, Roy W. MS - 2018-2019 Math/Pre-Algebra Teacher, 7-8",Teaching Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7318,Clark County School District,2019-01-01,"Brown, B. Mahlon JHS - CLERK TYPIST I",Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7319,Las Vegas Sands Corp.,2019-01-01,Assistant Director - Front Office,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7320,Clark County School District,2019-01-01,Arbor View HS - CLERK TYPIST I,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7321,Caesars Entertainment Corporation,2019-01-01,Administrative Assistant - Finance & Treasury,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7322,MGM Resorts,2019-01-01,Assistant Shift Manager Slots,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7323,"Kelly Services, Inc.",2019-01-01,Administrative Assistant-Immediate Opening,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,Clark County Water Reclamation District,2019-01-01,WRD WW PLANT OPERATIONS SPECIALIST,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7325,Clark County Water Reclamation District,2019-01-01,WRD WW PLANT OPERATIONS TECHNICIAN I,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7326,Burberry,2019-01-01,"APP Officer (Las Vegas, Nevada (US-NV), US)",Other/General Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7327,Clark County School District,2019-01-01,Desert Oasis HS - CLERK TYPIST I,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7328,Sitel,2019-01-01,Talent Acquisition Specialist,HR & Recruitment Jobs,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7329,GES Corporation,2019-01-01,Accounts Payable Coordinator,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,Compass Group,2019-01-01,PATIENT SERVICES MANAGER,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7331,"Zappos.com, Inc.",2019-01-01,Finance Manager,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7332,"Kelly Services, Inc.",2019-01-01,Accountant,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,"Zappos.com, Inc.",2019-01-01,Senior Financial Analyst,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,Sofi,2019-01-01,Mortgage Loan Originator,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7335,Southwest Gas,2019-01-01,Manager/Application Services,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7336,GES Corporation,2019-01-01,Billing Coordinator - Tradeshow,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,Quidel Corporation,2019-01-01,"Clinical Applications Specialist, Eye Health (Las Vegas)",Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,Las Vegas Sands Corp.,2019-01-01,Senior Manager - Accounting / Shared Services,Accounting & Finance Jobs,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,Select Medical Corporation,2019-01-01,"Physical Therapist- Las Vegas, NV (Tenaya Adults)",Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,Premise Health,2019-01-01,Massage Therapist,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,Universal Health Services,2019-01-01,Tech - ER Full Time Nights Spring Valley Hospital,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7342,Select Medical Corporation,2019-01-01,Physical Therapist- Las Vegas. NV (Flamingo Location at South Pecos),Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,United Surgical Partners International,2019-01-01,Pre-Op/PACU PRN (11233-147),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7344,"Gentiva Health Services, Inc.",2019-01-01,Full Time Home Health Occupational Therapist (56508),Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7345,Universal Health Services,2019-01-01,RN I Medical 3 North Full Time Nights Spring Valley Hospital,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7346,"Gentiva Health Services, Inc.",2019-01-01,Full Time Home Health Licensed Practical Nurse (56513),Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,"Anthem, Inc.",2019-01-01,"Bus Info Analyst Sr (Pharmacy Trend, Pricing and Cost of Care Analytics) - (Mason, OH; Atlanta, GA; St. Louis, MO; Las Vegas, NV; Virginia Beach, VA; New Jersey; Chicago, IL; Minneapolis, MN; Louisville, KY; Wallingford, CT) - PS12177",Scientific & QA Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7348,Select Medical Corporation,2019-01-01,"Occupational Therapist or Certified Hand Therapist- Las Vegas, NV (Sahara)",Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,"Atria Senior Living Group, Inc.",2019-01-01,Med Tech - Atria Seville,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7350,Luxottica Group,2019-01-01,Sunglass Hut - Sales Associate,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7351,Safeway,2019-01-01,"Full-time Pharmacy Manager - Albertsons - Las Vegas, NV",Scientific & QA Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7352,AIDS Healthcare Foundation,2019-01-01,HIV Testing Counselor,Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,"Gentiva Health Services, Inc.",2019-01-01,Full Time Home Health RN Case Manager (56512),Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,Luxottica Group,2019-01-01,Sunglass Hut - Sales Manager,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7355,Select Medical Corporation,2019-01-01,"Athletic Trainer Certified (ATC)- Full Time Las Vegas, NV",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7357,Select Medical Corporation,2019-01-01,"Physical Therapist- Las Vegas, NV (Nellis)",Healthcare & Nursing Jobs,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7358,Renaissance Las Vegas,2019-01-01,Front Desk Agent,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7359,La Quinta Inns & Suites,2019-01-01,Front Desk Clerk / Auditor,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7360,Southern Nevada Health District,2019-01-01,Program System Specialist I/II,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,Renaissance Las Vegas,2019-01-01,Barista,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7362,Holiday Inn Express Las Vegas,2019-01-01,Breakfast Attendant,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7363,"The Westin Las Vegas Hotel, Casino & Spa",2019-01-01,Bartender,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7364,"The Westin Las Vegas Hotel, Casino & Spa",2019-01-01,Cook,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7365,Hilton Grand Vacations®,2019-01-01,Food & Beverage Supervisor Elara,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7366,Hilton Grand Vacations®,2019-01-01,Sr Specialist Client Relations,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7367,Hilton Grand Vacations®,2019-01-01,"Barista, Part-Time-Temporary Elara",Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7368,"Boyd Gaming, Inc.",2019-01-01,IT PROJECT MANAGER ii,IT Jobs,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7369,Office Depot,2019-01-01,Retail Senior Sales Consultant Furniture,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7370,Las Vegas Sands Corp.,2019-01-01,Specialist - Relationship Marketing,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7371,Westgate Resorts,2019-01-01,Sales Rep Travel Club,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7372,"Kelly Services, Inc.",2019-01-01,Field Marketing Manager,"PR, Advertising & Marketing Jobs",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7373,Panther Premium Logistics,2019-01-01,"OTR Team Tractor Drivers: New $18,000 sign-on bonus",Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7374,Anthem,2019-01-01,Clinical Program Consultant - Remote - PS16671,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7375,Diamond Resorts International,2019-01-01,Data Analytics Supervisor,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7376,Gap Inc.,2019-01-01,Associate Manager (Product) - Banana Republic - Fashion Show,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7377,"Anthem, Inc",2019-01-01,Data Analysis and Reporting Systems Programmer Sr. - Any Anthem State - PS12961,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7378,Gap Inc.,2019-01-01,Assistant Manager - Turnberry Town Squar,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7379,ADP,2019-01-01,Associate District Manager,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7380,"Anthem, Inc",2019-01-01,"Financial Operations Analyst - Mason, OH - PS16786",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7381,Aramark,2019-01-01,Office Worker - Clark County Jail,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7382,Allied Universal,2019-01-01,Security Patrol Driver,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7383,"Anthem, Inc",2019-01-01,"Medical Assistant II | Las Vegas, NV | Job ID: PS16696",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7384,AT&T,2019-01-01,"Director External Affairs (Las Vegas, NV)",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7385,DaVita,2019-01-01,Patient Care Coordinator,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7386,DaVita,2019-01-01,Contract Services Coordinator,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7387,Diamond Resorts International,2019-01-01,Call Center Representative (Club Agent),Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7388,DaVita,2019-01-01,Care Manager Assistant,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7389,Freeman,2019-01-01,"Lead Events Rigger - Las Vegas, NV 1506",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7390,"H&E Equipment Services, Inc",2019-01-01,"Shop Mechanic - Las Vegas, NV",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7391,"Hilton Grand Vacations Company, LLC",2019-01-01,Coordinator Sales Gallery,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7392,"Hilton Grand Vacations Company, LLC",2019-01-01,Reservations Agent,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7393,"Hilton Grand Vacations Company, LLC",2019-01-01,Housekeeping Floor Manager Elara,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7394,"Anthem, Inc",2019-01-01,"Business Consultant - Pharmacy: (Mason, OH; Atlanta, GA; St. Louis, MO; Las Vegas, NV; Virginia Beach, VA; Iselin, NJ; Chicago, IL; Minneapolis, MN; Louisville, KY; Wallingford, CT) - PS16676",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7395,"Anthem, Inc",2019-01-01,"Financial Operations Analyst - Mason, OH - PS16770",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7396,Bank of America,2019-01-01,Client Associate,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7397,Bank of America,2019-01-01,Merrill Edge Financial Solutions Advisor Development Program- Cheyenne/Durango Financial Center - NV.,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7398,Certified DEF,2019-01-01,"Driver - CDL Class A with Tanker Endorsement (Las Vegas, NV)",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7399,Diamond Resorts International,2019-01-01,Lifeguard,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7400,Gallagher,2019-01-01,Customer Service Representative - Personal Lines,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7401,"Hilton Grand Vacations Company, LLC",2019-01-01,"Business Operations Specialist, Resort Operations",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7402,Aetna,2019-01-01,UM Clinician - BH,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7403,"Anthem, Inc",2019-01-01,Clinical Program Consultant - Remote - PS16671,Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7404,"Anthem, Inc",2019-01-01,"Medical Clinic Receptionist | Las Vegas, NV | Job ID: PS16697",Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7405,ULTIMATE COLLISION,2019-01-01,Autobody Estimator,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7406,THE COOLING COMPANY,2019-01-01,Service HVAC Technician,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7407,Play Management,2019-01-01,Cashier,Hospitality & Catering Jobs,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7408,ESC TOY LTD,2019-01-01,Expo Representative,Customer Services Jobs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7409,"Simply Connected, Inc",2019-01-01,Service Department Manager,Consultancy Jobs,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7410,CAPITAL SOUTH PROJECTS LLC,2019-01-01,Sales Position,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7411,Produce Company,2019-01-01,Sales Reprsentative,Sales Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7412,Produce Company,2019-01-01,Delivery Produce Driver - Las Vegas,Logistics & Warehouse Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7413,ECOTEC Environmental,2019-01-01,Street Sweeper/Water Truck Driver,Trade & Construction Jobs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7414,Global Events,2019-01-01,Event Promotions Assistant,Customer Services Jobs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7415,Las Vegas Car Care,2019-01-01,Customer Service Rep,Customer Services Jobs,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
